2.64       -74133632.0846984         -74133632.0846984         -74133632.5296258         IE: -7.399566716327247        FE: -7.399566760737186       
2.65       -74133635.728377          -74133635.728377          -74133636.6356135         IE: -7.399567080017008        FE: -7.399567170571819       
2.66       -74133637.9038939         -74133637.9038939         -74133638.7122692         IE: -7.399567297163828        FE: -7.399567377850917       
2.67       -74133638.1885327         -74133638.1885327         -74133638.4934322         IE: -7.399567325574735        FE: -7.3995673560079425      
2.68       -74133636.542393          -74133636.542393          -74133637.3296206         IE: -7.399567161267117        FE: -7.399567239843372       
2.69       -74133633.6384076         -74133633.6384076         -74133634.8116294         IE: -7.399566871409018        FE: -7.399566988512857       
2.71       -74133626.1851504         -74133626.1851504         -74133627.1366932         IE: -7.399566127470371        FE: -7.399566222447566       
2.72       -74133623.7984138         -74133623.7984138         -74133625.1608576         IE: -7.39956588924089         FE: -7.3995660252317155      
2.73       -74133623.5660053         -74133623.5660053         -74133623.7428249         IE: -7.399565866043293        FE: -7.399565883692345       
2.74       -74133625.0677355         -74133625.0677355         -74133625.2701432         IE: -7.399566015936835        FE: -7.3995660361399365      
2.76       -74133633.1763181         -74133633.1763181         -74133633.3431565         IE: -7.399566825286064        FE: -7.399566841938856       
2.77       -74133636.7398418         -74133636.7398418         -74133637.277623          IE: -7.399567180975252        FE: -7.399567234653289       
2.78       -74133639.0574047         -74133639.0574047         -74133640.2195238         IE: -7.399567412300236        FE: -7.399567528295872       
2.79       -74133639.7468312         -74133639.7468312         -74133641.2907369         IE: -7.399567481114581        FE: -7.399567635217826       
2.80       -74133638.6984169         -74133638.6984169         -74133639.27299           IE: -7.399567376468266        FE: -7.399567433818645       
2.81       -74133636.1927175         -74133636.1927175         -74133636.9899853         IE: -7.3995671263646425       FE: -7.3995672059430495      
2.82       -74133632.6329489         -74133632.6329489         -74133633.9210913         IE: -7.399566771050267        FE: -7.39956689962478        
2.83       -74133629.1680899         -74133629.1680899         -74133630.0999225         IE: -7.399566425209187        FE: -7.3995665182190296      
2.84       -74133626.9735126         -74133626.9735126         -74133627.2949643         IE: -7.399566206159875        FE: -7.399566238245222       
2.85       -74133626.3425208         -74133626.3425208         -74133627.0565621         IE: -7.3995661431781246       FE: -7.399566214449369       
2.86       -74133627.6788658         -74133627.6788658         -74133627.8609509         IE: -7.399566276563927        FE: -7.39956629473855        
2.87       -74133630.9154384         -74133630.9154384         -74133631.9107297         IE: -7.399566599618851        FE: -7.399566698962754       
2.88       -74133634.4687855         -74133634.4687855         -74133634.5831693         IE: -7.399566954292272        FE: -7.399566965709364       
2.89       -74133637.8404565         -74133637.8404565         -74133638.0498931         IE: -7.399567290831894        FE: -7.399567311736576       
2.90       -74133640.4137712         -74133640.4137712         -74133640.7729768         IE: -7.3995675476844625       FE: -7.399567583538174       
2.91       -74133641.5199862         -74133641.5199862         -74133642.1314349         IE: -7.399567658100092        FE: -7.39956771913117        
2.92       -74133640.8317337         -74133640.8317337         -74133642.2242057         IE: -7.3995675894029285       FE: -7.399567728390985       
2.93       -74133638.4970839         -74133638.4970839         -74133638.5357056         IE: -7.399567356372434        FE: -7.399567360227415       
2.94       -74133635.3169989         -74133635.3169989         -74133636.1471267         IE: -7.399567038955757        FE: -7.399567121814048       
2.95       -74133632.0504638         -74133632.0504638         -74133633.0070776         IE: -7.3995667129101586       FE: -7.39956680839351        
2.96       -74133629.8950438         -74133629.8950438         -74133630.1743068         IE: -7.39956649776929         FE: -7.399566525643617       
2.97       -74133629.0900425         -74133629.0900425         -74133630.4261082         IE: -7.399566417418972        FE: -7.399566550776896       
2.98       -74133629.7255494         -74133629.7255494         -74133630.8465592         IE: -7.399566480851393        FE: -7.399566592743749       
2.99       -74133632.5096594         -74133632.5096594         -74133633.9932618         IE: -7.39956675874426         FE: -7.399566906828398       
3.00       -74133636.1424451         -74133636.1424451         -74133637.4499059         IE: -7.3995671213467595       FE: -7.399567251849517       
3.01       -74133639.4415577         -74133639.4415577         -74133640.4297542         IE: -7.399567450644045        FE: -7.399567549279787       
3.02       -74133641.8811961         -74133641.8811961         -74133642.3622355         IE: -7.39956769415386         FE: -7.399567742168277       
3.03       -74133642.670085          -74133642.670085          -74133643.2699106         IE: -7.399567772895935        FE: -7.399567832766866       
3.04       -74133642.4895166         -74133642.4895166         -74133643.7582892         IE: -7.3995677548727          FE: -7.399567881513838       
3.05       -74133640.8255913         -74133640.8255913         -74133640.8663266         IE: -7.399567588789831        FE: -7.399567592855781       
3.06       -74133638.0387067         -74133638.0387067         -74133638.2015322         IE: -7.39956731062002         FE: -7.399567326872266       
3.07       -74133634.9517679         -74133634.9517679         -74133634.9708849         IE: -7.399567002500628        FE: -7.3995670044087705      
3.08       -74133632.5950736         -74133632.5950736         -74133632.6060274         IE: -7.399566767269785        FE: -7.399566768363126       
3.09       -74133631.6803404         -74133631.6803404         -74133632.3708384         IE: -7.3995666759667          FE: -7.399566744887997       
3.10       -74133632.4608233         -74133632.4608233         -74133632.5688177         IE: -7.39956675386974         FE: -7.399566764649082       
3.11       -74133635.00572           -74133635.00572           -74133635.4313422         IE: -7.399567007885797        FE: -7.399567050368807       
3.12       -74133638.3068869         -74133638.3068869         -74133639.8503799         IE: -7.399567337388129        FE: -7.399567491450181       
3.13       -74133641.3741571         -74133641.3741571         -74133641.5887458         IE: -7.399567643544322        FE: -7.399567664963256       
3.14       -74133644.0388226         -74133644.0388226         -74133644.6717992         IE: -7.39956790951497         FE: -7.399567972694831       
3.15       -74133645.0392685         -74133645.0392685         -74133645.2782923         IE: -7.399568009373373        FE: -7.3995680332312705      
3.16       -74133644.8202559         -74133644.8202559         -74133646.1606319         IE: -7.399567987512873        FE: -7.399568121301024       
3.17       -74133643.1607665         -74133643.1607665         -74133643.3704921         IE: -7.399567821872768        FE: -7.399567842806298       
3.18       -74133640.62174           -74133640.62174           -74133641.6128645         IE: -7.399567568442639        FE: -7.399567667370637       
3.19       -74133637.7561104         -74133637.7561104         -74133638.8424643         IE: -7.399567282412981        FE: -7.399567390846197       
3.20       -74133635.4467593         -74133635.4467593         -74133635.7853533         IE: -7.399567051907648        FE: -7.399567085704035       
3.21       -74133634.3599019         -74133634.3599019         -74133635.644868          IE: -7.399566943424176        FE: -7.399567071681649       
3.22       -74133634.6328909         -74133634.6328909         -74133635.9257318         IE: -7.399566970672271        FE: -7.399567099715759       
3.23       -74133636.5664605         -74133636.5664605         -74133636.6309101         IE: -7.399567163669389        FE: -7.399567170102354       
3.24       -74133639.814447          -74133639.814447          -74133639.9979107         IE: -7.399567487863578        FE: -7.399567506175805       
3.25       -74133643.1522893         -74133643.1522893         -74133644.0295912         IE: -7.399567821026626        FE: -7.399567908593547       
3.26       -74133645.9453492         -74133645.9453492         -74133646.7255458         IE: -7.399568099812819        FE: -7.399568177687281       
3.27       -74133647.2133177         -74133647.2133177         -74133647.5230063         IE: -7.399568226373697        FE: -7.399568257284923       
3.28       -74133647.2340799         -74133647.2340799         -74133647.3983381         IE: -7.399568228446052        FE: -7.399568244841303       
3.29       -74133646.023478          -74133646.023478          -74133646.811069          IE: -7.3995681076111595       FE: -7.399568186223686       
3.30       -74133643.5865753         -74133643.5865753         -74133645.067118          IE: -7.399567864374404        FE: -7.399568012153141       
3.31       -74133640.3882724         -74133640.3882724         -74133640.689298          IE: -7.399567545139329        FE: -7.399567575185866       
3.32       -74133638.1300234         -74133638.1300234         -74133638.620945          IE: -7.399567319734695        FE: -7.399567368735493       
3.33       -74133636.7765411         -74133636.7765411         -74133638.6222878         IE: -7.399567184638352        FE: -7.399567368869523       
3.34       -74133636.7060565         -74133636.7060565         -74133637.8657319         IE: -7.39956717760301         FE: -7.399567293354729       
3.35       -74133638.5749766         -74133638.5749766         -74133639.6932404         IE: -7.399567364147207        FE: -7.399567475765475       
3.36       -74133641.27934           -74133641.27934           -74133642.1380309         IE: -7.399567634080257        FE: -7.399567719789543       
3.37       -74133644.833114          -74133644.833114          -74133645.2170068         IE: -7.3995679887962895       FE: -7.3995680271141255      
3.38       -74133647.4988302         -74133647.4988302         -74133647.6363346         IE: -7.399568254871811        FE: -7.399568268596662       
3.39       -74133649.3879919         -74133649.3879919         -74133651.1472386         IE: -7.3995684434364035       FE: -7.399568619033672       
3.40       -74133649.8414645         -74133649.8414645         -74133650.792634          IE: -7.399568488699271        FE: -7.399568583639204       
3.41       -74133648.8197169         -74133648.8197169         -74133648.9930131         IE: -7.399568386714661        FE: -7.3995684040120295      
3.42       -74133646.9610053         -74133646.9610053         -74133647.3645928         IE: -7.399568201189412        FE: -7.399568241473054       
3.43       -74133643.8891519         -74133643.8891519         -74133645.0829963         IE: -7.399567894575753        FE: -7.399568013738015       
3.44       -74133641.4987848         -74133641.4987848         -74133643.0289661         IE: -7.399567655983898        FE: -7.399567808717257       
3.45       -74133639.5949797         -74133639.5949797         -74133640.4922906         IE: -7.399567465957692        FE: -7.39956755552179        
3.46       -74133639.6340243         -74133639.6340243         -74133641.2900539         IE: -7.399567469854886        FE: -7.399567635149654       
3.47       -74133641.0537888         -74133641.0537888         -74133642.6621967         IE: -7.399567611567113        FE: -7.399567772108573       
3.48       -74133643.5856956         -74133643.5856956         -74133643.727649          IE: -7.399567864286597        FE: -7.39956787845552        
3.49       -74133646.8751845         -74133646.8751845         -74133646.9648216         IE: -7.399568192623304        FE: -7.399568201570333       
3.50       -74133649.8404918         -74133649.8404918         -74133649.8519302         IE: -7.399568488602181        FE: -7.399568489743893       
3.51       -74133651.8858999         -74133651.8858999         -74133651.974886          IE: -7.399568692762335        FE: -7.399568701644384       
3.52       -74133652.6526674         -74133652.6526674         -74133652.8716431         IE: -7.399568769296387        FE: -7.399568791153205       
3.53       -74133652.1509088         -74133652.1509088         -74133652.6799254         IE: -7.399568719213906        FE: -7.399568772017114       
3.54       -74133650.1415532         -74133650.1415532         -74133651.2192148         IE: -7.399568518652292        FE: -7.399568626217897       
3.55       -74133647.9016003         -74133647.9016003         -74133648.1310113         IE: -7.399568295073865        FE: -7.399568317972271       
3.56       -74133645.2107246         -74133645.2107246         -74133645.2823275         IE: -7.399568026487075        FE: -7.39956803363404        
3.57       -74133643.2546234         -74133643.2546234         -74133644.2704325         IE: -7.399567831240991        FE: -7.3995679326328565      
3.58       -74133642.5110965         -74133642.5110965         -74133643.9593198         IE: -7.3995677570266745       FE: -7.399567901579485       
3.59       -74133643.3852643         -74133643.3852643         -74133645.8549262         IE: -7.399567844280769        FE: -7.399568090787347       
3.60       -74133645.6380399         -74133645.6380399         -74133646.7326143         IE: -7.399568069139081        FE: -7.3995681783928156      
3.61       -74133648.5317473         -74133648.5317473         -74133648.872158          IE: -7.399568357971292        FE: -7.399568391949011       
3.62       -74133651.1867239         -74133651.1867239         -74133651.524979          IE: -7.399568622974853        FE: -7.399568656737412       
3.63       -74133653.4553655         -74133653.4553655         -74133653.8477804         IE: -7.399568849416812        FE: -7.399568888585273       
3.64       -74133654.4610568         -74133654.4610568         -74133655.1724128         IE: -7.39956894979878         FE: -7.399569020801994       
3.65       -74133654.1802861         -74133654.1802861         -74133655.6082442         IE: -7.3995689217739615       FE: -7.399569064304025       
3.66       -74133652.6668793         -74133652.6668793         -74133653.9498337         IE: -7.399568770714931        FE: -7.399568898771611       
3.67       -74133650.5002298         -74133650.5002298         -74133650.6829547         IE: -7.399568554453203        FE: -7.399568572691686       
3.68       -74133648.0931832         -74133648.0931832         -74133648.4366396         IE: -7.399568314196501        FE: -7.399568348478223       
3.69       -74133646.4079574         -74133646.4079574         -74133646.6832583         IE: -7.399568145987547        FE: -7.399568173466402       
3.70       -74133645.7404417         -74133645.7404417         -74133647.3886579         IE: -7.399568079360202        FE: -7.399568243875085       
3.71       -74133646.3843173         -74133646.3843173         -74133646.5517863         IE: -7.399568143627935        FE: -7.399568160343669       
3.72       -74133648.2708163         -74133648.2708163         -74133648.3960525         IE: -7.399568331926752        FE: -7.399568344427065       
3.73       -74133650.9704398         -74133650.9704398         -74133651.1069904         IE: -7.3995686013866955       FE: -7.399568615016341       
3.74       -74133654.1087289         -74133654.1087289         -74133655.343479          IE: -7.399568914631559        FE: -7.399569037876778       
3.75       -74133656.2386234         -74133656.2386234         -74133657.921639          IE: -7.39956912722463         FE: -7.399569295212975       
3.77       -74133656.9684612         -74133656.9684612         -74133658.4441            IE: -7.399569200072585        FE: -7.399569347361845       
3.78       -74133655.886617          -74133655.886617          -74133656.4432992         IE: -7.399569092089499        FE: -7.39956914765412        
3.79       -74133653.8927886         -74133653.8927886         -74133653.8971376         IE: -7.399568893077717        FE: -7.399568893511807       
3.80       -74133651.3337076         -74133651.3337076         -74133652.3520461         IE: -7.399568637645869        FE: -7.399568739290204       
3.81       -74133649.3172657         -74133649.3172657         -74133650.2186825         IE: -7.399568436376946        FE: -7.399568526350868       
3.83       -74133648.8520297         -74133648.8520297         -74133648.94916           IE: -7.399568389939927        FE: -7.39956839963488        
3.84       -74133650.4768755         -74133650.4768755         -74133650.9627585         IE: -7.399568552122118        FE: -7.399568600619993       
3.85       -74133653.2606006         -74133653.2606006         -74133654.4215608         IE: -7.399568829976569        FE: -7.39956894585653        
3.86       -74133656.0390424         -74133656.0390424         -74133657.4403781         IE: -7.399569107303672        FE: -7.39956924717645        
3.87       -74133658.3378397         -74133658.3378397         -74133659.5380864         IE: -7.399569336755588        FE: -7.39956945655689        
3.88       -74133659.6568485         -74133659.6568485         -74133659.7202619         IE: -7.3995694684109985       FE: -7.399569474740536       
3.90       -74133658.7988649         -74133658.7988649         -74133659.3296982         IE: -7.399569382772311        FE: -7.3995694357568516      
3.91       -74133657.0573186         -74133657.0573186         -74133658.9109586         IE: -7.399569208941788        FE: -7.39956939396082        
3.92       -74133654.7313565         -74133654.7313565         -74133655.0642141         IE: -7.399568976778447        FE: -7.39956901000226        
3.93       -74133652.6027242         -74133652.6027242         -74133652.6317318         IE: -7.399568764311361        FE: -7.3995687672067225      
3.94       -74133651.4018294         -74133651.4018294         -74133652.6121532         IE: -7.399568644445372        FE: -7.399568765252507       
3.95       -74133651.3923399         -74133651.3923399         -74133653.2393443         IE: -7.3995686434981875       FE: -7.399568827854894       
3.96       -74133653.0445721         -74133653.0445721         -74133654.9618668         IE: -7.399568808413922        FE: -7.3995689997865775      
3.97       -74133655.504667          -74133655.504667          -74133655.8222697         IE: -7.399569053965581        FE: -7.3995690856667435      
3.98       -74133658.4311107         -74133658.4311107         -74133659.0530786         IE: -7.399569346065331        FE: -7.399569408146371       
3.99       -74133660.6548049         -74133660.6548049         -74133661.1879863         IE: -7.399569568020915        FE: -7.399569621239828       
4.00       -74133662.2493209         -74133662.2493209         -74133662.4707163         IE: -7.39956972717577         FE: -7.399569749274108       
4.01       -74133662.7159594         -74133662.7159594         -74133664.064123          IE: -7.399569773752778        FE: -7.399569908318241       
4.02       -74133662.097161          -74133662.097161          -74133663.1611094         IE: -7.399569711988097        FE: -7.3995698181849345      
4.03       -74133660.5801322         -74133660.5801322         -74133660.8955562         IE: -7.399569560567542        FE: -7.3995695920512405      
4.04       -74133658.6095005         -74133658.6095005         -74133658.8791904         IE: -7.399569363871112        FE: -7.399569390789912       
4.05       -74133656.3653915         -74133656.3653915         -74133657.2542465         IE: -7.399569139877847        FE: -7.3995692285979295      
4.06       -74133654.9526129         -74133654.9526129         -74133655.8205977         IE: -7.399568998862911        FE: -7.399569085499855       
4.07       -74133654.7405001         -74133654.7405001         -74133655.9186697         IE: -7.399568977691105        FE: -7.399569095288804       
4.08       -74133655.7259909         -74133655.7259909         -74133656.0098722         IE: -7.399569076056783        FE: -7.39956910439208        
4.09       -74133657.9813335         -74133657.9813335         -74133658.1100361         IE: -7.399569301171315        FE: -7.399569314017625       
4.10       -74133660.8091373         -74133660.8091373         -74133662.1119422         IE: -7.399569583425433        FE: -7.3995697134634675      
4.11       -74133663.0165783         -74133663.0165783         -74133664.0331529         IE: -7.399569803758722        FE: -7.399569905226993       
4.12       -74133664.7592089         -74133664.7592089         -74133665.4554419         IE: -7.399569977697474        FE: -7.399570047191203       
4.13       -74133665.4486085         -74133665.4486085         -74133666.0082782         IE: -7.399570046509134        FE: -7.399570102371948       
4.14       -74133665.0170147         -74133665.0170147         -74133665.3681496         IE: -7.399570003430075        FE: -7.399570038478217       
4.15       -74133663.7965815         -74133663.7965815         -74133664.3456604         IE: -7.399569881613882        FE: -7.399569936419586       
4.16       -74133662.068831          -74133662.068831          -74133662.2119491         IE: -7.39956970916037         FE: -7.399569723445545       
4.17       -74133660.1350485         -74133660.1350485         -74133660.3378677         IE: -7.3995695161420025       FE: -7.399569536386179       
4.18       -74133658.5786763         -74133658.5786763         -74133659.4871091         IE: -7.399569360794429        FE: -7.399569451468646       
4.19       -74133657.9464938         -74133657.9464938         -74133658.0116902         IE: -7.39956929769383         FE: -7.399569304201337       
4.20       -74133658.7799423         -74133658.7799423         -74133660.4501328         IE: -7.399569380883573        FE: -7.3995695475917955      
4.21       -74133660.3931215         -74133660.3931215         -74133661.8986227         IE: -7.399569541901275        FE: -7.399569692171218       
4.22       -74133663.1152682         -74133663.1152682         -74133663.8126418         IE: -7.399569813609346        FE: -7.399569883216922       
4.23       -74133665.317533          -74133665.317533          -74133666.0963671         IE: -7.399570033425977        FE: -7.3995701111644445      
4.24       -74133667.0784075         -74133667.0784075         -74133667.1182541         IE: -7.399570209185723        FE: -7.399570213162967       
4.25       -74133667.8977137         -74133667.8977137         -74133668.7032488         IE: -7.399570290963869        FE: -7.399570371367465       
4.27       -74133666.8533591         -74133666.8533591         -74133666.9283833         IE: -7.399570186722766        FE: -7.399570194211224       
4.28       -74133665.2516007         -74133665.2516007         -74133665.9026919         IE: -7.3995700268450175       FE: -7.399570091832968       
4.29       -74133663.6269984         -74133663.6269984         -74133663.7616999         IE: -7.39956986468713         FE: -7.399569878132213       
4.30       -74133662.3003002         -74133662.3003002         -74133663.1129507         IE: -7.399569732264213        FE: -7.399569813378027       
4.31       -74133661.8628203         -74133661.8628203         -74133661.9672907         IE: -7.39956968859764         FE: -7.399569699025237       
4.32       -74133662.2677547         -74133662.2677547         -74133662.7837737         IE: -7.39956972901572         FE: -7.399569780521588       
4.33       -74133663.976438          -74133663.976438          -74133664.5907605         IE: -7.3995698995660595       FE: -7.399569960883982       
4.34       -74133666.0598908         -74133666.0598908         -74133666.3038919         IE: -7.399570107523603        FE: -7.399570131878303       
4.35       -74133668.2538683         -74133668.2538683         -74133669.1366248         IE: -7.399570326513046        FE: -7.399570414624413       
4.36       -74133669.9597667         -74133669.9597667         -74133670.8339507         IE: -7.3995704967854135       FE: -7.399570584041125       
4.37       -74133671.0306951         -74133671.0306951         -74133671.8906727         IE: -7.39957060367895         FE: -7.399570689516666       
4.39       -74133670.0731083         -74133670.0731083         -74133670.1888062         IE: -7.39957050809848         FE: -7.39957051964674        
4.40       -74133668.743248          -74133668.743248          -74133669.6319526         IE: -7.399570375359941        FE: -7.399570464065011       
4.41       -74133667.1471054         -74133667.1471054         -74133667.654727          IE: -7.399570216042728        FE: -7.399570266710418       
4.42       -74133665.9095252         -74133665.9095252         -74133665.9882245         IE: -7.399570092515026        FE: -7.39957010037031        
4.43       -74133665.3313918         -74133665.3313918         -74133666.5245432         IE: -7.399570034809278        FE: -7.399570153902369       
4.44       -74133665.8748524         -74133665.8748524         -74133666.7267208         IE: -7.399570089054198        FE: -7.399570174082503       
4.45       -74133667.309753          -74133667.309753          -74133667.4579631         IE: -7.399570232277219        FE: -7.399570247070646       
4.47       -74133671.8768966         -74133671.8768966         -74133672.1725158         IE: -7.399570688141621        FE: -7.3995707176485235      
4.48       -74133673.4217814         -74133673.4217814         -74133673.5007898         IE: -7.399570842342593        FE: -7.399570850228729       
4.49       -74133674.6101098         -74133674.6101098         -74133674.8415799         IE: -7.399570960954281        FE: -7.399570984058213       
4.50       -74133674.3788191         -74133674.3788191         -74133674.6256961         IE: -7.399570937868254        FE: -7.399570962510009       
4.51       -74133673.6591807         -74133673.6591807         -74133673.8617088         IE: -7.399570866038341        FE: -7.399570886253461       
4.52       -74133672.2297768         -74133672.2297768         -74133672.5582786         IE: -7.399570723363968        FE: -7.399570756153013       
4.53       -74133670.5268857         -74133670.5268857         -74133671.5521901         IE: -7.399570553391771        FE: -7.399570655731399       
4.54       -74133669.0134749         -74133669.0134749         -74133669.2281581         IE: -7.399570402332341        FE: -7.399570423760708       
4.55       -74133668.4977434         -74133668.4977434         -74133669.524244          IE: -7.3995703508551705       FE: -7.399570453314195       
4.56       -74133668.8232493         -74133668.8232493         -74133670.0858651         IE: -7.399570383345182        FE: -7.399570509371785       
4.57       -74133670.4043669         -74133670.4043669         -74133670.8060518         IE: -7.399570541162691        FE: -7.399570581256428       
4.58       -74133672.7066823         -74133672.7066823         -74133673.2662342         IE: -7.399570770965764        FE: -7.39957082681682        
4.59       -74133675.3054498         -74133675.3054498         -74133675.5834483         IE: -7.399571030358875        FE: -7.39957105810699        
4.60       -74133677.2395037         -74133677.2395037         -74133677.4033642         IE: -7.399571223404332        FE: -7.399571239759887       
4.61       -74133678.4740809         -74133678.4740809         -74133678.5440294         IE: -7.399571346632294        FE: -7.399571353614126       
4.62       -74133678.7170092         -74133678.7170092         -74133678.7801059         IE: -7.399571370879914        FE: -7.399571377177843       
4.63       -74133677.8519996         -74133677.8519996         -74133678.1469303         IE: -7.399571284539935        FE: -7.399571313978118       
4.64       -74133676.3995785         -74133676.3995785         -74133677.1912543         IE: -7.399571139568125        FE: -7.399571218588372       
4.65       -74133674.4900182         -74133674.4900182         -74133675.0983298         IE: -7.399570948967471        FE: -7.399571009685421       
4.66       -74133672.8095152         -74133672.8095152         -74133673.5024565         IE: -7.399570781229916        FE: -7.399570850395088       
4.67       -74133671.7782302         -74133671.7782302         -74133673.1668191         IE: -7.399570678293342        FE: -7.399570816893811       
4.68       -74133671.8070188         -74133671.8070188         -74133672.5220902         IE: -7.3995706811668445       FE: -7.399570752540908       
4.69       -74133672.8982091         -74133672.8982091         -74133673.3440452         IE: -7.3995707900828          FE: -7.3995708345834394      
4.70       -74133675.0782001         -74133675.0782001         -74133675.7280219         IE: -7.399571007676198        FE: -7.399571072537444       
4.71       -74133677.6809534         -74133677.6809534         -74133677.7183223         IE: -7.399571267467147        FE: -7.399571271197083       
4.72       -74133680.0534676         -74133680.0534676         -74133680.2414916         IE: -7.399571504277036        FE: -7.399571523044444       
4.73       -74133681.5524956         -74133681.5524956         -74133682.9927627         IE: -7.399571653900861        FE: -7.399571797659534       
4.74       -74133682.2652659         -74133682.2652659         -74133683.0276844         IE: -7.399571725045242        FE: -7.399571801145205       
4.75       -74133681.6339886         -74133681.6339886         -74133681.8490071         IE: -7.3995716620349965       FE: -7.399571683496831       
4.76       -74133680.6580082         -74133680.6580082         -74133682.2240116         IE: -7.399571564618589        FE: -7.399571720927491       
4.77       -74133678.8401432         -74133678.8401432         -74133679.5063072         IE: -7.399571383170399        FE: -7.399571449662823       
4.78       -74133677.0702986         -74133677.0702986         -74133677.4923021         IE: -7.399571206515312        FE: -7.399571248637127       
4.79       -74133675.8118638         -74133675.8118638         -74133676.7213687         IE: -7.39957108090603         FE: -7.399571171687259       
4.80       -74133675.5505019         -74133675.5505019         -74133677.2869276         IE: -7.39957105481848         FE: -7.399571228137896       
4.81       -74133676.3770048         -74133676.3770048         -74133676.6115162         IE: -7.399571137314957        FE: -7.399571160722452       
4.82       -74133678.2584626         -74133678.2584626         -74133678.8052767         IE: -7.399571325110591        FE: -7.399571379690238       
4.83       -74133680.6512723         -74133680.6512723         -74133681.3131608         IE: -7.399571563946252        FE: -7.399571630011923       
4.84       -74133682.8359925         -74133682.8359925         -74133683.1862155         IE: -7.399571782011689        FE: -7.3995718169688125      
4.85       -74133684.4567409         -74133684.4567409         -74133684.6546115         IE: -7.3995719437849035       FE: -7.399571963535139       
4.86       -74133685.309899          -74133685.309899          -74133686.3503327         IE: -7.399572028941938        FE: -7.399572132791681       
4.87       -74133685.148621          -74133685.148621          -74133686.1637538         IE: -7.399572012844152        FE: -7.399572114168512       
4.88       -74133684.0338795         -74133684.0338795         -74133684.3395724         IE: -7.399571901577459        FE: -7.3995719320898585      
4.89       -74133682.4921186         -74133682.4921186         -74133682.7077583         IE: -7.399571747688295        FE: -7.399571769212133       
4.90       -74133680.7433578         -74133680.7433578         -74133680.9547816         IE: -7.399571573137665        FE: -7.399571594240699       
4.91       -74133679.3192712         -74133679.3192712         -74133679.3965517         IE: -7.399571430994032        FE: -7.399571438707699       
4.92       -74133678.5701061         -74133678.5701061         -74133680.2876453         IE: -7.399571356216944        FE: -7.399571527651224       
4.93       -74133679.0824468         -74133679.0824468         -74133679.7634152         IE: -7.3995714073556655       FE: -7.399571475325775       
4.94       -74133680.9709842         -74133680.9709842         -74133681.6168054         IE: -7.399571595857943        FE: -7.399571660319874       
4.95       -74133683.1127814         -74133683.1127814         -74133683.6856491         IE: -7.399571809639069        FE: -7.399571866819225       
4.96       -74133685.6441602         -74133685.6441602         -74133686.6940402         IE: -7.39957206230585         FE: -7.399572167098464       
4.97       -74133687.5073362         -74133687.5073362         -74133688.5832171         IE: -7.399572248276708        FE: -7.399572355664573       
4.98       -74133688.4227152         -74133688.4227152         -74133688.662042          IE: -7.399572339644253        FE: -7.3995723635323944      
4.99       -74133688.6653797         -74133688.6653797         -74133689.2358512         IE: -7.399572363865543        FE: -7.399572420806526       
5.00       -74133688.0487166         -74133688.0487166         -74133688.8206033         IE: -7.399572302313996        FE: -7.3995723793590145      
5.01       -74133686.708708          -74133686.708708          -74133687.0325465         IE: -7.399572168562515        FE: -7.399572200886098       
5.02       -74133684.9515333         -74133684.9515333         -74133685.4595058         IE: -7.399571993172061        FE: -7.399572043874775       
5.03       -74133683.8421122         -74133683.8421122         -74133684.6034225         IE: -7.399571882436417        FE: -7.399571958425764       
5.04       -74133682.8282103         -74133682.8282103         -74133683.7513861         IE: -7.399571781234917        FE: -7.399571873380692       
5.05       -74133683.0310821         -74133683.0310821         -74133683.3115334         IE: -7.399571801484342        FE: -7.3995718294772805      
5.06       -74133684.3870715         -74133684.3870715         -74133684.5079316         IE: -7.399571936830929        FE: -7.3995719488944465      
5.07       -74133686.3623972         -74133686.3623972         -74133687.4913176         IE: -7.399572133995884        FE: -7.399572246677829       
5.08       -74133688.7073129         -74133688.7073129         -74133688.7874106         IE: -7.399572368051058        FE: -7.399572376045922       
5.09       -74133690.6685116         -74133690.6685116         -74133691.2664991         IE: -7.399572563805944        FE: -7.399572623493407       
5.10       -74133691.9680867         -74133691.9680867         -74133693.259298          IE: -7.399572693521599        FE: -7.399572822402431       
5.11       -74133692.5327443         -74133692.5327443         -74133693.0766452         IE: -7.3995727498822745       FE: -7.399572804171142       
5.12       -74133692.2439316         -74133692.2439316         -74133693.75741           IE: -7.399572721054754        FE: -7.399572872120931       
5.13       -74133690.9883745         -74133690.9883745         -74133691.7676981         IE: -7.399572595732707        FE: -7.399572673520031       
5.14       -74133689.4823098         -74133689.4823098         -74133689.6964593         IE: -7.39957244540652         FE: -7.399572466781615       
5.15       -74133688.0636373         -74133688.0636373         -74133688.3292105         IE: -7.399572303803289        FE: -7.3995723303111856      
5.16       -74133687.1929402         -74133687.1929402         -74133687.9769414         IE: -7.399572216895619        FE: -7.3995722951498335      
5.17       -74133687.3357856         -74133687.3357856         -74133687.5665472         IE: -7.399572231153574        FE: -7.399572254186789       
5.18       -74133688.4287821         -74133688.4287821         -74133688.5160556         IE: -7.399572340249815        FE: -7.399572348960922       
5.19       -74133690.0283139         -74133690.0283139         -74133690.252624          IE: -7.399572499905317        FE: -7.399572522294582       
5.20       -74133692.2059512         -74133692.2059512         -74133692.5690358         IE: -7.399572717263782        FE: -7.39957275350467        
5.21       -74133694.0494778         -74133694.0494778         -74133694.398745          IE: -7.3995729012733555       FE: -7.399572936135076       
