2.39        -142170132.167788  -142170132.167788  -142170383.766821 IE:   FE:  
2.40        -142170129.195662  -142170129.195662  -142170380.765925 IE:   FE:  
2.41        -142170129.590017  -142170129.590017  -142170381.087149 IE:   FE:  
2.42        -142170131.927398  -142170131.927398  -142170383.376524 IE:   FE:  
2.43        -142170132.941122  -142170132.941122  -142170384.420101 IE:   FE:  
2.44         -142170132.01322   -142170132.01322  -142170383.489847 IE:   FE:  
2.45        -142170131.712613  -142170131.712613   -142170383.19598 IE:   FE:  
2.46        -142170133.888236  -142170133.888236  -142170385.286913 IE:   FE:  
2.47        -142170136.519984  -142170136.519984  -142170387.968358 IE:   FE:  
2.48        -142170136.651575  -142170136.651575  -142170388.064778 IE:   FE:  
2.49        -142170133.749761  -142170133.749761  -142170385.312217 IE:   FE:  
2.50         -142170131.27678   -142170131.27678  -142170382.821566 IE:   FE:  
2.51        -142170131.702167  -142170131.702167  -142170383.199027 IE:   FE:  
2.52         -142170134.06274   -142170134.06274  -142170385.514542 IE:   FE:  
2.53         -142170135.46614   -142170135.46614  -142170386.951904 IE:   FE:  
2.54        -142170134.921077  -142170134.921077  -142170386.399612 IE:   FE:  
2.55        -142170134.311558  -142170134.311558  -142170385.812457 IE:   FE:  
2.56        -142170135.517662  -142170135.517662  -142170386.976665 IE:   FE:  
2.57        -142170137.454886  -142170137.454886  -142170388.894098 IE:   FE:  
2.58        -142170137.544855  -142170137.544855  -142170389.067769 IE:   FE:  
2.59        -142170135.432763  -142170135.432763  -142170387.017188 IE:   FE:  
2.60        -142170133.547917  -142170133.547917  -142170385.079926 IE:   FE:  
2.61        -142170134.009409  -142170134.009409  -142170385.558763 IE:   FE:  
2.62        -142170136.428323  -142170136.428323  -142170387.899569 IE:   FE:  
2.63         -142170138.08933   -142170138.08933  -142170389.519711 IE:   FE:  
2.64        -142170137.654851  -142170137.654851  -142170389.151245 IE:   FE:  
2.65         -142170136.75549   -142170136.75549  -142170388.251126 IE:   FE:  
2.66        -142170137.114387  -142170137.114387  -142170388.653231 IE:   FE:  
2.67        -142170138.554253  -142170138.554253  -142170390.007878 IE:   FE:  
2.68        -142170138.775097  -142170138.775097   -142170390.31296 IE:   FE:  
